,account_id,content
2514,2890872," armstrong tucker   mercola ....a new study found toxic metals in rice sold across the u.s. researchers tested 145 rice products and found arsenic in every sample. they also found cadmium, lead, and mercury. one in four samples had arsenic levels higher than what s allowed in baby cereal.brown rice grown in the southeastern u.s. had the most heavy metals. white rice from that region also had higher levels. safer options include rice grown in california, thai jasmine rice, and indian basmati rice. cooking rice in extra water and draining it may also help reduce metal levels.the rice industry says u.s. rice is safe and meets fda standards. but the group behind the study wants the fda to set limits for all rice, not just baby food. experts say switching to lower-metal rice or other grains like quinoa can help lower your risk.   time         n. korea & ""smart"" phones salary million per year for meal reimbursementstheir mra, the members' representational allowance is millionmajority and minority leadership, hakeem jeffries and mike johnson, get million just for themmra broken down is million to each congress repactual budget can range around million per member, though some suggest it might be closer to million when including all expensesoperational costs: million for house expenses and million for senate expenses- us congress is getting 18 weeks of vacation this yearcongress will only work 133 days in 2025 joe rogan "
2602,3357031,"who paid for tax on tips and no tax on overtime? tariffs. secretary of commerce @howardlutnick argued that tariffs  paid for tax on tips and no tax on overtime  and also we have to lower the trade deficit. wrestling legend hulk hogan has died at 71 years old, tmz sports has last week, two women convicted of defaming french first lady brigitte macron by saying she was  born a man  were sensationally cleared on appeal. why then go after @realcandaceo"
2663,2330243,"thomas paine came to the colonies as a failed businessman fleeing debtor's prison...proof that life can take surprising turns from ""life ending failures"".his ability to put the issues of the day into plain language brought about more support for the revolution and cemented historical fame for him with publication of his common sense pamphlet. later after several demoralizing defeats of the continental army, paine penned the american crisis no. 1 that recharged their morale. soldiers that had went home in disgust returned with a renewed sense of purpose to fight until victory or death. here is the opening passage:  these are the times that try men's souls. the summer soldier and the sunshine patriot will, in this crisis, shrink from the service of their country; but he that stands by it now, deserves the love and thanks of man and woman. tyranny, like hell, is not easily conquered; yet we have this consolation with us, that the harder the conflict, the more glorious the triumph. what we obtain too cheap, we esteem too lightly: it is dearness only that gives every thing its value. heaven knows how to put a proper price upon its goods; and it would be strange indeed if so celestial an article as freedom should not be highly rated."""
2757,2924683,"apple moves repair business to tata in india as partnership apple original films celebrates the world premiere of  echo valley,  starring julianne moore and sydney sweeney, on apple apple s app store generated trillion in global sales in apple appears to have acquired whylabs, a jeff bezos-backed ai security judge rules against apple s bid to pause app store reform order in epic games apple working to allow eu users to switch from siri to third-party optionsmacdailynews take: ""the day grok is as integrated as siri in apple s operating systems is the day the iphone, ipad, mac, apple watch, homepod, apple tv, apple vision immediately go from clueless to apple intelligence with alibaba rollout in china held up by ccp apple s wwdc25 video expected to seem muted vs. 2024 s apple intelligence vaporware take: apple at wwdc 2025 will pull out all of the video production stops to trumpet its new-look / renamed ios, macos, ipados, watchos, tvos, visionos versions and hope it s loud enough to drown out their screaming lack of ai and siri progress, which they promised last year, yet mostly failed to deliver. in other words: amid real-life golf boom, apple tv+ tees up  stick,  starring owen counterpoint cuts 2025 global smartphone shipment growth forecast to 1.9% from needham downgrades apple over ai risks, limited iphone replacement apple s 2nm a20 chip will sport new packaging trump admin sent  long list  of  tough  demands to vietnam in trade why apple is again cannes lions  creative marketer of the apple unveils winners and finalists of the 2025 apple design apple might consider a stock split in 2025 to signal confidence and attract apple tv+ in position to land new mlb don t expect any new apple hardware at wwdc 2025 next major apple supplier tsmc s american expansion plans advance; ceo cites  warm  talks with president bofa: apple stock has  significant  long-term apple arcade launches 10 new games, including pga tour pro"
2759,478492,"russia invades ukraine - post 02#ukraine #russianinvasiongeneral news update - feb 24th 2022 (us time)live cam feeds - - -kiev split/crimea (ukrainian side) (note - link is offline as of crossing cam at #lugansk amid russia's military ops webcams (showcases 24 live cam locations in just recognised the entire donbas as independent, including ukraine-occupied russia invades ukraine - post 01#ukraine #russianinvasiongeneral news update - feb 24th 2022 (us time)(some links work better on pc than on phone)live-u-map (may require says russian sabotage groups are present in kyiv>general mobilization & mandatory enlistment decreed in ukraine>ukraine's interior ministry says men between the ages of 18 and 60 are banned from leaving the country>snake island has been overrun>chernobyl is now russian territory; station custodian personnel arrested>russia is trying to land thousands of troops in kyiv>putin just spoke, announced a ""special military operation"" including ""denazification"" and ""demilitarization"" of ukraine, calls on all ukrainian servicemen to lay down their arms to be able to return to families>massive explosions and fighting being reported, including in kyiv, mariupol, odessa, kharkiv, and others- too many to list right now>ground forces are moving in from belarus, crimea and russia>putin just recognized the entire donbas as independent, including ukraine-occupied"
2902,5175749,"pope leo today met with metropolitan antonij of volokolamsk, of the russian orthodox church, who has responsibility for external affairs for the moscow patriarch.meeting comes amidst leo s calls for an end to war in ukraine & willingness to host peace talks at blackrock owns all mockingbird media, all military industrial complex, all big pharma. thread: all of hitler's paintings i could rina of saint basil s cathedral one of russia s most legendary landmarks is saint basil s cathedral. i ve seen it countless times, yet as i grow older, its architecture amazes me more and more. it looks strikingly futuristic, even by today s standards and it was built all the way back in the 16th century. the cathedral is truly one of a kind. its architecture is filled with sacred symbolism."
3051,4359413,saint of the day part 2 quote of the day saint of the day quote of the day saint of the day part 2 saint of the day part 1 saint of the day quote of the day the book of psalms 65:9-12 matthew 7:15-21 saint of the day part 2 saint of the day part 1 quote of the day the book of psalms 65:9-12 matthew 13:54-58 saint of the day quote of the day the book of psalms 65:5-8 luke 10:1-9 saint of the day quote of the day the book of psalms 65:5-8 matthew 13:47-53 saint of the day quote of the day the book of psalms 65:1-4
3134,3828670,"  podcast of the article  why has mozambique still not taken stock of its independence?   which independence? that of the frelimo of the bush (pluralist) or of the party-state (monolithic)?  discover why mozambique talks about freedom... but always serves the same dish at the power @ai   discover the fascinating plurality of the right in the 60s!    16th edition: which right-wing did evo fernandes belong to in the 1960s?   moderation, critique, or radicalism?in a period of profound transformations, evo fernandes challenged utopian revolutionarism and extreme conservatism with a unique stance: critical optimism. inspired by the pursuit of pragmatic and inclusive solutions, evo balanced justice and order without compromising individual liberties.      where poetry meets politics! dive into evo's reflections, whose verses invite us to question certainties and imagine new paths.  read, reflect, share, and join this dialogue on history, ideology, and hope.  access now and get   33rd edition: ""o'neill and alba: a centennial between poets""    today, december 19th, we celebrate 100 years since the birth of alexandre o neill!  in this special edition of ""twin minds: alba & anton"", we pay tribute to alexandre o neill, one of the great surrealist poets of portuguese literature, whose work left a lasting mark on the literary world. this edition features revealing texts exploring sebastia o alba s admiration for o neill and how the poetry of both reflects timeless memories, irony, and resistance.    read, reflect, and share! discover how these two voices turned art into powerful tools for contestation and reinvention.    read #sebastia oalba #oneillcentennial #poetry #reflection    ""discover the heart-wrenching tale: 'happy birthday, dear mother'    - a story that will touch your soul!dive into a powerful narrative that blurs the lines between love, sacrifice, and the complexities of family dynamics.       'happy birthday, dear mother' is not just a story, but an emotional journey that questions the depth of maternal bonds and the impact of words left unsaid.     as you navigate through the poignant letter of a son to his mother, be prepared to experience a rollercoaster of emotions and confront the often-unspoken truths of familial relationships.         don't miss out on this captivating read!reflect, comment, and share your thoughts with us. did you miss last month's story,   ""unveil the secrets of aging in 'privileged of longevity'!""  here it is!dive deep into the art of aging with wisdom and grace.    this article blends personal experience, philosophical insights, and social context to explore the unique journey of longevity. join us on this inspiring exploration! ""os co digos da sabedoria"" e  um livro inspirador que oferece uma nova perspectiva sobre a sabedoria antiga e sua releva ncia para o mundo moderno. uma leitura recomendada para qualquer pessoa interessada em espiritualidade, crescimento pessoal e bem-estar"
3143,1523463,"the world today is really messed up. saint pio of pietrelcina has the perfect antidote: ""pray, hope, and don't worry..."" romans 12:2""and do not choose to be conformed to this age, but instead choose to be reformed in the newness of your mind, so that you may demonstrate what is the will of god: what is good, and what is well-pleasing, and what is perfect."""
3354,5130128,"welcome to the world of el-jai - the scorpion formula original & newsdedicated to the cold hard truth, as painful as it may follow back!i am a warrior spirit and i am here to share the truth! they are brutal and harsh.. but don't hide away. face it and we can become warriors together.. we are one .. against evil and tyranny i am white skinned - but take my skin off and take your skin off - we are the same brothers and sisters - our war is not against the flesh and blood of another - it is a war on morality and natural law against lies, deception, control and tyranny *nervous smile* hi, i'm a 32 year old mum suffering from fibromyalgia and being underweight. i've struggled with being underweight for more than a decade but it has been due to my own negligence and self destruction.i'm not here to seek sympathy i just want to share my progress as during this isolation and having no social media for a few months because of the privacy changes ... it was becoming lonelier and i was becoming less motivated to the point where my muscle mass has degenerated to nothing.so.. i'm just going to log my process and may be help others along the way.. who are also struggling... we are in strange times right now ...and i suppose we could all do with a bit of extra support.here's a song i would like to share! if you are a parent... it will be a nice lullaby at night . for reading! i really do appreciate any time someone spends on me.#roadlesstraveled #timeforachange #letsdothis #sobrietysupporter #selfdestructionturnedtopreservation #iwontbesilent"
3509,6681880,i'd love to see unofficial citizen approval ratings alongside laws and term leaders' decisions one day.a downvote ap so we don't gotta convoy ottawa every time they make decisions with 5% approval ratings like those pushed vax laws...term leader report cards would be an awesome thing to see imo.
3512,248697,"found this from 2013, which devices a dead simple recipe on when to turn your compost pile for dummies (like me).according to this ideally it should be turned only when it has reached 131 f and then (dips below 131 f again or goes above 160 f)there are a few hints on what to do if it does not reach the 131 f.mine is just started a few days ago and i just covered it yesterday after rain when it dropped a little, but today it was 52 c (126 f) again - going up. i have hope :-)come spring, i will sieve it - and meditate a little over the works of @schaafcraig, as i always @socalmike101 how many of those abrams does ukraine have left? that ought to say something about the strength of the weapon."
3534,1893362,"""of all tyrannies, a tyranny sincerely exercised for the good of its victims may be the most oppressive. it would be better to live under robber barons than under omnipotent moral busybodies. the robber baron's cruelty may sometimes sleep, his cupidity may at some point be satiated; but those who torment us for our own good will torment us without end for they do so with the approval of their own conscience.""c.s. lewis tired, no more!scared, never again!free, forever! whoever needs this please know you are not alone and we must keep going!#together #daretothink ""unthinking respect for authority is the greatest enemy of truth.""albert einstein. ""life is so much better when we are all together""live fearlessly and you will be free!"
3568,382661,"passeport legault: pour ceux et celles qui se demandent comment faire valoir leurs droits avec la charte, voici comment:portez plainte contre les entreprises qui vous demandent le passeport legault. la commission communiquera avec vous dans les 20 jours suivant la re ception de votre appel ou de vos documents pour traiter votre plainte      par courriel: complaint.plainte@chrc-ccdp.gc.capar te le phone: 1-888-214-1090vous pensez que le legault a tous les droits ??!    toute personne qui est le galement pre sente au canada peut de poser une plainte a  la commission des droits de la personne il y a plusieurs excellent livres sur l eschatologie catholique.j en ai une centaine personnelement et je vais vous en pre sentez ici et la( anglais et franc ais).1)il est disponible en francais et sainte the rese de lisieux e tait alle  aux confe rencex du perr arminjon et disait que ce fut parmis ses meilleurs enseignement.ce livre est la transcription des confe rences. faisons un concour de covididiot. poster les photos des plus cre tins du covid.en voici 3. bloodlines of"
3597,71524,"good morning, all...it's going to be rather warm today...   ""what did you say to my baby? i'll kick your..."" note: 7:30, not 7:00...sighsee below...and remember, you don't have to wear pants!!@felis_concolor @z5o @rubsumdirtinit @pvoce @theozarkian @shahoumac  guess what day it is?what day is it? it's cheap therapy day!what time? 7:30 us tonight for another train wreck...you've got time to run to the liquor store, stop for snacks, feed the chickens, and shove some dinner in your mouth before the show. grab smokes, drinks, the dog, and grandpa and we'll see you there! repost @psykosity @self_evident_truth @mrpee @jesihans @millstonenecktie @dies_mali @miss_peg ...and everyone was happy! i think someone said it was national moth week? anyway, here are some pretty rosy maple moths... leaving it up to god to disappoint... i don't know what gerrg's going to be drinking, but i have a watermelon vodka slushy in the freezer getting nice and cold.get your beer, bourbon. wine (no bartles and jaymes!), iced tea, snacks, oscillating fan, and send aunt pearl and aunt gracie to go play bingo...we gonna talk politics, food, and trash. so join us at 7 et        repost @mrpee @dies_mali @felis_concolor @z5o @shardik1 @impatientcow @pvoce good morning, all  mood today:#tongueouttuesday good afternoon, ladies and gents, and all the ships at sea...(looking at you, tony). tonight is cheap therapy night, and you know what that means. please feel free to tell us, since we never have a clue until showtime.note: the show link on rumble doesn't appear until between 7:15 and 7:30, so don't get confused if you show up too early. just hang out and refresh, if necessary.go out and grab your refreshments, smokes, fans, snacks for your pets and aunty myrtle, and we'll see you at 7:30 et. please repost.@psykosity @self_evident_truth @mrpee @tbear1488 @millstonenecktie @tony100 @miss_peg see below         @theozarkian @doequinn @pvoce @jesihans and anyone else who wants to join us!!      good morning, all   going to be a scorcher today, so i don't plan on going out unless it's absolutely necessary.i need to be here....credit: mark lions wardrobe challenge...(it's stupid, so of course i laughed!) wonderful way for the dogs to settle in and decompress. good morning, all   have a wonderful wednesday... good morning, all    austria sunscreen?   umbrella?   sunglasses?   where's my mojito? good morning, all   another gorgeous morning; 73 and sunny. it'll be in the mid-80s today, and then the gates of hell revisit us...have a wonderful wednesday! ""mama, i'm tired..."" good morning, all   it's going to be downright wicked hot today, so i'm zipping out to the store and bank before it's an oven out...see ya when i get back. have a great morning! passing down recipes and traditions...  line up, it's time for brekkie!! happy little guy... hanoch would smile... meet kiwi... cia - cat intelligence agency hulk hogan dead at now i'm going to have that damn song in my head... okay...where did the angry emoticon go?  @krieg_wulf is beside himself!! i don't know what gerrg's going to be drinking, but i have a watermelon vodka slushy in the freezer getting nice and cold.get your beer, bourbon, wine (no bartles and jaymes!), iced tea, snacks, oscillating fan, and send aunt pearl and aunt gracie to go play bingo...we gonna talk politics, food, and trash.so join us at 7 et @doequinn @jesihans @theozarkian @slampigmagoo and anyone else who's hot as hell and bored. #teacuptuesday i don't know adam sharp.i don't know if these are true.but if true, leave it to europeans to use this many words vs the three we use in the us.       ""yes, please fill my goblet...i am a bit parched."" ""i told you that you have to wait after eating before swimming!"" i swear, the french are a strange bunch... good morning, all and happy #caturday!   take time today to read a good book... see below       hope to see you there...join the chat or just lurk; we don't care!@dies_mali @felis_concolor @z5o @rubsumdirtinit @shardik1 @slampigmagoo @impatientcow wanna race?? faith is hope's twin. she is just as determined and unyielding; together they are a source of comfort and resolve when it is sorely needed."
3645,3750255,"this morning's apple tree blossoms on an old apple tree.. love is blue - andre popp chris norman - for you the lady of shalottloreena loreena mckennitt- the dark night of the enya - if i could be where you 2cellos - benedictus (by karl hauser - wicked unchained melody feat. chris botti (live in studio) - caroline campbell & william david garrett - thank you for loving david garrett - november ""let s see your street photos""charlottetown carpenters - karen carpenter- still in love with you dont need church.......you can do this with just the two of you.""easter"" | resurrection cinematic short | the chosen first one to blossom today.....stargazer lily marie osmond - paper roses my eyes adored you - frankie valli - four seasons - enrique iglesias - maybe o holy night - joslin - help me make it through the nightsammi smith today i started loving you againsammi smith [i can't help you] i'm falling too i never once stopped loving youconnie oh what it did to metanya exile - kiss you all over (brennan green crystal gayle - talking in your sleep (performed june julie rogers - the wedding marshall hain - dancing in the rachel sweet - then he kissed me (be my needles and pinsjackie suzi quatro she's in love with shakin' stevens - green norman greenbaum 'spirit in the sky' (greg wilson   theme shot = goldenhour this morning's blooms some themes i missed while away.theme = garden shots from today this morning's sky.....corn.....sunflower....and empty clothes line red sandy beaches are common here, on the south shores.....white sandy beaches on the north shores. miles and miles of both. trump insults canada and disrespects our nation on the world stage so then hockey fans boo their anthem.and now americans are outraged at the booing????tell your american leader to start respecting our nation....never ever have i seen such inability to see the original troublemaker"
3795,38413,"i think catholics that claim to agree with white nationalism should read a encyclical by pope pius xi, mit brennender none but superficial minds could stumble into concepts of a national god, of a national religion; or attempt to lock within the frontiers of a single people, within the narrow limits of a single race, god, the creator of the universe, king and legislator of all nations before whose immensity they are ""as a drop of a bucket"" (isaiah xi, 15)."
3918,2743399,". this is the best description ever of what it means to be an american. excerpted from little town of the prairie by laura ingalls wilder. it is a long read but worth it! in 4 parts:1....""well so here we are today,"" the man went on. ""every man jack of us a free and independent citizen of god's country, the only country on earth where a man is free and independent. today's the fourth of july, when this whole thing was started, and it ought to have a bigger and better celebration than this. we can't do much this year. most of us are trying to pull ourselves up by our own boot straps. by next year, likely some of us will be better off, and able to chip in for a real big rousing celebration of independence day. meantime, here we are. it's the fourth of july, and on this day somebody's got to read the deceleration of independence. it looks like i'm elected, so hold your hats boys, i'm going to read it."" ... ""no i don't know that. and neither do you know that."" -president"
3975,46644,"#poll by #bradmdin the free world with near absolute free speech as required for freedom, respect should be given to rational people who can be unemotional and logically think things through despite social media being ""...full of sound and fury, signifying nothing.  (macbeth)"
