,account_id,content
426,3751740,"hear hear   lyrics to  last days  by nu breed and jesse bow our heads and prayfor this nation that we live inthis may be our last daysbut we won't break down and give inwe keep our people safeall our women and our childreny'all wanna come this wayi put it on god that we goin' kill 'emwe ain't goin' down without no fight (whoo)saddle up and hold on tight (whoo)back 'em up, we on the front linesin the last days, tell 'em one more time (come on)we ain't goin' down without no fight (whoo)saddle up and hold on tight (whoo)back 'em up, we on the front linesin the last days, tell 'em one more timefuck 'round and get ittell 'em come on with itthis the countrysideit's do or diethis ain't no fuckin' cityhope my people ridin' with meoutlaw nation in this bitch, boyyeah, we got your six, boyreal as it gets, boymake 'em lay down, make 'em stay downy'all dealin' with some monsterslook at what the fuck you made nowlivin' in a hell hole, gotta keep them shells closeridin' through the backwoods, posted like a scarecrowtake away our bullets, bitch, we grab a bow and arrowtry me if you want too, my tolerance is narrowwe just kill it, we the realestwe don't see no competitionthey gonna have to come and kill usfinally throw us in the prisonit's been writtenit's been toldwe would never sell our soulwe would never bow downmotherfucker, we've been chosewe've been deadstood for greatnessno time was ever wastedgot blood on my faceand to this day, i still taste iti've been faced with some hatredbut love, i kept it sacredrise abovei'm elevatedthis is outlaw nationlet's bow our heads and prayfor this nation that we live inthis may be our last daysbut we won't break down and give inwe keep our people safeall our women and our childreny'all wanna come this wayi put it on god that we goin' kill 'emwe ain't goin' down without no fight (whoo)saddle up and hold on tight (whoo)back 'em up, we on the front linesin the last days, tell 'em one more time (come on)we ain't goin' down without no fight (whoo)saddle up and hold on tight (whoo)back 'em up, we on the front linesin the last days, tell 'em one more timey'all really tryin' to scare usi don't think that shit's workin'i'm a big bad wolf in these woods and i'm lurkin'you ain't dealin' with no sheepyou 'bout to meet us in personput the nail in the coffin, and please close the curtainsi've been searchin for love, and all the things that we missin'now, we payin' in blood for all the ways that we're livin'yeah, we barely survivin', all the prices have risenall these people are dyin' and now, we tired of forgivin'now, it's time that you listen, understand what they playin'and yeah, the tables have turned, it's time to light up them canonswhen the smoke is all gone, and the strong are still standin'we goin' to go back home and never take it for grantedit's america, babe, the land of the freeand i'm still standin' with y'all, if y'all are standin' with mei will give it my all, until i fall to my kneesin an ocean of blood, i'm prayin' for peace (amen)as long as i'm here, i'ma speak 'bout freedomi'ma do it for the kids, while there's still time to teach 'emlet's bow our heads and prayfor this nation that we live inthis may be our last daysbut we won't break down and give inwe keep our people safeall our women and our childreny'all wanna come this wayi put it on god that we goin' kill 'emwe ain't goin' down without no fight (whoo)saddle up and hold on tight (whoo)back 'em up, we on the front linesin the last days, tell 'em one more time (come on)we ain't goin' down without no fight (whoo)saddle up and hold on tight (whoo)back 'em up, we on the front linesin the last days, tell 'em one more timewe ain't goin' down without no fight (no fight)saddle up and hold on tight (hold on tight)back 'em up, we on the front linesin the last days, tell 'em one more time (come on)we ain't goin' down without no fight (whoo)saddle up and hold on tight (whoo)back 'em up, we on the front linesin the last days, tell 'em one more timelet's bow our heads and prayfor this nation that we live inthis may be our last daysbut we won't break down and give inwe keep our people safeall our women and our childreny'all wanna come this wayi put it on god that we goin' kill 'emwe ain't goin' down without no fight (whoo)saddle up and hold on tight (whoo)back 'em up, we on the front linesin the last days, tell 'em one more time (come on)we ain't goin' down without no fight (whoo)saddle up and hold on tight (whoo)back 'em up, we on the front linesin the last days, tell 'em one more time"
427,438724,"i grew up in the 50s & 60s. i never once questioned my parents income. we didn't eat a lot of fast food because it was considered a treat, not a food group. we drank kool-aid made from water that came from our kitchen sink with real sugar. we ate bologna sandwiches, or even tuna (which was in a can not a pouch), pb&j & grilled cheese sandwiches, hot dogs, but mostly homemade meals consisting of meat, potatoes, home grown vegetables.i grew up during a time when we mowed lawns, pulled weeds, babysat, helped neighbors with chores to be able to earn our own money. i went outside a lot to play, ride bikes, run with friends, play hide and seek, or went swimming. we rarely just sat inside. we drank tap water from the water hose outside, bottled water was unheard of. if we had a coke, it was in a glass bottle, and we didn t break the bottle when finished. we saved it and cashed it back in at the store for a refund.we watched tv shows like bonanza, leave it to beaver, bewitched, the rifleman, looney tunes, the flintstones, gunsmoke, the jetsons, and i love lucy. after school, we came home and did homework and chores, before going outside or having friends over. we would ride our bikes for hours. we had to tell our parents where we were going, who we were going with, and be home when the street lights came on!you learned from your parents instead of disrespecting them, and treating them as if they knew absolutely nothing. what they said was law, and you did not question it, and you had better know it!!!we watched what we said around our elders because we knew if we disrespected any grown-up we would get our behinds whipped, it wasn't called abuse, it was called discipline! we held doors, carried groceries, and gave up our seat for an older person without being asked. you didn't hear curse words on the radio in songs or tv, and if you cursed and got caught you had a bar of soap stuck in your mouth.  please, thank you, yes please, no thank you, yes ma'am, no ma'am yes sir, and no sir were part of our daily vocabulary!the world we live in now is just so full of crooked people, hate and disrespect for othersre-post if you're thankful for your childhood. i will never forget where i came from and only wish children now days had half the chance at the fun and respect for real life we grew up with! and we were never bored!!! @csafd   i think every person on earth should get reparation. i'm half greek and i'm sure my ancestors were slaves i'm also half polish, so maybe an ancestor was a slave in germany.how stupid that sounds. none of us have owned slaves and no one is a slave, today, except the 300 thousand kids criminal joe and comrade kameltoes lost under their watch."
429,3099,alito and thomas are correct (imho). ignore the ruling. proceed with too similar to maui. was the hurricane enhanced and steered?!? remember irma in 2017? no thanks tyson. buy-bye. haven t purchased their chicken in a very long time. in case you needed another reason to avoid nike this is kind of important usa    guess she s tired of getting beat up every game. what little ratings the wnba gained will come crashing down.
431,2815356,@manganini @heehawheehaw @ryanmessano1 another false demon deceived. jesus is the lion of judah. jesus has a title deed to the earth and if you read revelation as he breaks all 7 seals of that deed to reclaim the earth jesus receives a portion of land in his tribe judah. you do not know the word. to add to or take away from gods word is to have all of the plagues written witnin the bible visited on you. dress for hot weather ! 
432,1925951,epstein list; doge cuts and discoveries; all investigations by the doj; i am so ready for all this to be released to the public and let the consequences fall where they may. reveal the people who fraud us; and begin the arrests to whomever.
433,1519042,"@tonymicelliayoh i'm tired of hearing dc referred to as, ""the swamp."" the swamp is a wonderful ecosystem filled with amazing creatures and good, resourceful people. dc is a sewer, filled with shit, piss, rat's, and lawyers. of course, the lawyers far outnumber the shit, piss and rats.   "
437,1916290,travis county judge slashes bond from million to for foreign trucker who killed 5 including a baby in fiery austin crash travis county judge slashes bond from million to for foreign trucker who killed 5 including a baby in fiery austin crash travis county judge slashes bond from million to for foreign trucker who killed 5 including a baby in fiery austin crash travis county judge slashes bond from million to for foreign trucker who killed 5 including a baby in fiery austin crash
442,4897528,"disgusting behavior - booing american anthem at an nba gameplease fast-forward to 5:55 mins to skip the audio issues and jump right on the start of the show at this point in the show timeline!pls click here: brain toronto raptors fans are probably cbc ctv brain washed minions as well. disgusting behavior like booing the opponents national anthem is like insulting a fellow human's family last name! now that you had allowed yourselves to be brainwashed by the msm mockingbird media, the political man child class like dog fork, you just elevated the trade war we are trying to avoid into a more dangerous cultural and identity war which could lead to actual kinetic military war! congratulations on your stupidity!"
443,606133,"vote in person! californians, especially. very informative article by election integrity project. if you can't vote in person, don't send your ballot early! early ballots benefit ""those manipulating the algorithms by giving them time to do so."" share the heck out of"
445,2140042,"from code monkey so how did they know in 2019 that they wou,d need 800 million for a disease that wasn t even in existence on august 1, 2019, the department of health and human services gave arizona's health services department a grant of million dollars for emerging infectious disease response of which million is dedicated to"
448,1633036,"if you buy from amazon, are you actually conservative?don't forget they funded abortion tourism for their employees gen z won't even be able to find a job in an amazon sweatshop.   it is engineered famine. god will destroy those that destroy the #weeds wow -- a doctor gets rug-pulled with his own health damaged, then red pilled the fortune 500 have been outsourcing our jobs overseas and to h1b employees for a while now.learn to code? not so i corinthians 13if i speak in the tongues of men and of angels, but have not love, i am only a ringing gong or a clanging cymbal. if i have the gift of prophecy and can fathom all mysteries and all knowledge, and if i have absolute faith so as to move mountains, but have not love, i am nothing. if i give all i possess to the poor and exult in the surrender of my body, but have not love, i gain nothing.love is patient, love is kind. it does not envy, it does not boast, it is not proud. it is not rude, it is not self-seeking, it is not easily angered, it keeps no account of wrongs. love takes no pleasure in evil, but rejoices in the truth. it bears all things, believes all things, hopes all things, endures all things.love never fails. but where there are prophecies, they will cease; where there are tongues, they will be restrained; where there is knowledge, it will be dismissed. for we know in part and we prophesy in part, but when the perfect comes, the partial passes away.when i was a child, i talked like a child, i thought like a child, i reasoned like a child. when i became a man, i set aside childish ways. now we see but a dim reflection as in a mirror; then we shall see face to face. now i know in part; then i shall know fully, even as i am fully known.and now these three remain: faith, hope, and love; but the greatest of these is love.(berean standard bible, for variety) for a small moment have i forsaken thee; but with great mercies will i gather thee.in a little wrath i hid my face from thee for a moment; but with everlasting kindness will i have mercy on thee, saith the lord thy redeemer.for this is as the waters of noah unto me: for as i have sworn that the waters of noah should no more go over the earth; so have i sworn that i would not be wroth with thee, nor rebuke thee.for the mountains shall depart, and the hills be removed; but my kindness shall not depart from thee, neither shall the covenant of my peace be removed, saith the lord that hath mercy on thee.o thou afflicted, tossed with tempest, and not comforted, behold, i will lay thy stones with fair colours, and lay thy foundations with sapphires.and i will make thy windows of agates, and thy gates of carbuncles, and all thy borders of pleasant stones.13and all thy children shall be taught of the lord; and great shall be the peace of thy children.isaiah 54:7-13 new moon to signify a new year.     a windy one here.   genesis 1:14. passover will commence in about two weeks. 45 minutes in, boyle states how 11,000 troops died and 100,000 of the 500,000 troops disabled who were forced to take the experimental anthrax vaccine under bush i and secretary of defense dick cheney."
453,476402,if you think this can't happen to you better thing twice. ?islam the covert ideology destin to take over the world? one might expect that elon musk would take action regarding these fraudulent individuals who are exploiting the tesla brand and his likeness to deceive unsuspecting consumers and steal their funds. don't purchase tesla tes token
455,3543525,"instead of the fbi wasting time interviewing every patriot that was in dc on the 6th, how about interviewing every poll worker in the democrat party controlled big city precincts in swing states? it's ironic that democrats that want to defund police are so anxious to build a police state. pushing public acceptance of an experimental vaccine with higher risks than the virus itself is criminally reckless."
456,19959,@openquotes heard an interesting theory presented as to these raids. perhaps they are looking for the crossfire hurricane documents that prove they were all in on trump getting spayed on. if nothing else it s a pretty plausible theory imo.
457,535824,"my first impression of cyberfrog: dark harvest was that it was a jumble of miscellaneous ideas. but after @ethanvansciver corrected me, i saw how dark harvest could have pretty easily been made into a top-tier book.""let's fix cyberfrog: dark harvest!"" - #comicbooks #comicsgate #review #cyberfrog i have won every hand of casino blackjack i have ever played, and i can show roughly half of you how to do the same.first, go to any casino and play a hand of blackjack. if you win, never play a hand of blackjack at a casino again.you're welcome!p.s.: if you lose the hand, i can't help you. loser. ""the jews said 'let his blood be on us and on our children'.""true. also true is that the apostle peter told these same jews at pentecost: ""the promise is to you and your children.""god was willing to forgive the actual mob who called for jesus' death if they would simply repent and be baptized in jesus' name -- if they would take his blood upon them in a positive sense rather than a negative sense -- and 3.000 of them did exactly that, becoming the first christian community!god invited the very jews who called for jesus' death into the fold well before he took in any gentiles (to the shock of those first jewish christians), proving nobody is so cursed that the blood of jesus won't lift that curse -- not even the curse of someone who spilled that blood.which is why, no matter who killed jesus, it is no excuse for antisemetism. people who sell jew-hatred with sex are the biggest hypocrites."
464,2882005,"this is a great american. brave and true. a doctor who takes the responsibility seriously, and refuses to bow to the big pharma tyrants. dr. robert jackson. schooling the sc senate medical affairs committee. ivermectin is safe and this is a well-written article touching on the latest act of depredation out of dc, and showing how such a travesty is related to the passage of the 17th amendment, which changed the way senators are elected, and reduced the accountablity of the federal government, and reduced the power of the states to monitor and oversee the federal government. the author argues that we need to repeal the 17th amendment, and i agree. have a read and see what you think. comments by several highly qualified doctors, warning of possible unforeseen dangers of mrna technology. food for thought. last updated 7/28/2021 to include an interview with dr. robert malonedr. robert malone - the vaccine causes the virus to be more dangerousdr. malone is the discoverer of in-vitro and in-vivo rna transfection and the inventor of mrna vaccines, while he was at the salk institute in lee merritt - former army doctor, worked in bio-weapons richard fleming - triple doctorate, md, phd, sucharit bhakdi, don't take the luc montaigner - nobel laureate says there is no justification for the current mandatory widespread mrna vaccinations, calls it insanity, says it is potentially a generational vernon coleman, mb chb dsc share as widely as you can. watch more of his article reporting some remarks by dr. michael yeadon, former vp at pfizer pharmaceutical, discussing the possibility that this is all planned and designed to kill bridle, a viral immunologist and associate professor at university of guelph, ontario, stating that the spike protein was chosen as a suitable target antigen, but unfortunately, as it turns out, the spike protein in and of itself is a dangerous interview with dr. merritt, more sucharit bhakdi - expressing his personal simone gold, emphasizing the truth that a vaccine is unnecessary, as we have reliable prevention and excerpt from a longer speech by dr. dolores dr. andy wakefield on the mrna vaccine and the current wave of misguided public health decisions regarding covid-19 interventions. very interesting and informative. it should be noted that dr. wakefield was at the center of a huge controversy involving a study that failed to prove a link between the mmr vaccine and autism. he was professionally sanctioned and his medical license revoked for some questionable actions in this case.so be aware that there may be a bit of an ethical cloud over him. take his opinions with a grain of salt, and attempt to confirm any opinions he may offer by comparison with additional sources and do your own homework. the life you save may be your own, or someone you love.even with all the foregoing disclaimers, i still think what he has to say in this interview is of value, and is very well articulated. he's not lying about the enhanced immune response effects of mrna technology. his account of the results of the sars-cov vaccine experiment termination, and the dengue fever vaccine withdrawal are to the best i can determine, factual and fairly stated. i've listened to several other doctors raising the same concerns..dissecting the of the case against dr. andy we have the right to express ourselves freely as our natural birthright as human beings. this right is not granted to us by the first amendment of the us constitution. this right is recognized by the first amendment. the first amendment, and all the others in the bill of rights, are put in place to protect us when the government is the aggressor who is ignoring our rights. pay attention to the framing of the issue when people say we can t do anything against a private corporation trampling on our rights. the purpose of government is to protect and defend citizens (who consent to be under the jusrisdiction of the government) against anyone (at all) who tramples on our rights. there are some arguments for limiting what government can do to private entities, but that is literally the purpose of legislatures. to draw the lines. the executive translates the law into concrete actions to enforce and protect our rights. when corporations trample on our human rights, it should be noted that the concept that corporations are persons is a convenient legal fiction, useful to apply liability in law, but should never be called upon to overrule the human rights of an actual human. when corporations acquire equal status under the law to actual human beings, we create monsters with literally unlimited power and resources. when the government allows these entities to become our de-facto rulers, it is become fascism."
470,3600703,"""remember, if you're a 5 and whomever is coming on to you is a 9, you're the the corrupt & powerful will steal from you everything you have, look you in the eye and tell you it's your fault.and that they're doing it for the common good.expose them at every turn. put your weight behind"
484,2501697," i saw this, it's so true:i am palestine. i never miss a chance to miss a chance.in 1947, the united nations offered me a state more than 50% of the land, international recognition, and a future. i said no. i chose war instead. five arab armies invaded the newborn state of israel, aiming to strangle it in its cradle. i lost. hundreds of thousands of my people became refugees not because israel expelled all of them, but because arab leaders told them to flee, promising victory within days.i am palestine. i have never chosen coexistence. only resistance.in 1967, i joined forces with egypt, jordan, and syria again. another war. another loss. east jerusalem, the west bank, gaza all fell under israeli control not because they were taken from me, but because they were taken from jordan and egypt, who occupied them for 19 years and never gave me a state.i am palestine. i could have had peace. many times. but i always said no.in 2000, at camp david, israel offered me nearly all of the west bank and gaza, with east jerusalem as my capital. i walked away. i chose the second intifada instead. my people strapped explosives to their bodies and boarded buses, walked into cafes, malls, passover seders. i called them martyrs. the world called them terrorists.i am palestine. i glorify death. i raise children to hate.my textbooks teach that israel doesn t exist. my media tells stories of heroes who stab jews in the street. i name schools and parks after suicide bombers. i pay salaries to murderers in prison. the more jews they kill, the more i pay.i am palestine. i elected hamas.not once, by mistake. but knowingly. in 2006, i voted in a terror group whose charter calls for the extermination of jews and the destruction of israel. since then, rockets have flown from gaza, thousands of them, aimed at kindergartens and homes. every ceasefire is just a pause to rearm.i am palestine. i speak of occupation, but never of responsibility.i blame israel for everything yet i never build anything of my own. billions in aid from the world, yet no hospitals, no infrastructure, no future. just tunnels for terror, textbooks for hate, and leaders who grow rich while my people suffer.i am palestine. i demand rights i never gave to others.between 1948 and 1967, not once did i call for a palestinian state in the west bank or gaza. jordan ruled one, egypt the other. i said nothing. i only wanted the whole thing from the river to the sea. still do.i am palestine. i hold the keys to homes i fled but never to peace.i reject compromise. i reject israel s right to exist. and yet, i demand return of land, of homes, of everything. not to live beside the jews, but to replace them.i am palestine. and i cry for justice but worship those who murder.i build monuments to  resistance.  i dance in the streets when jews are killed. i film my children with toy guns, teaching them that martyrdom is glory. then i weep before cameras, asking the world why there is no peace.i am palestine. and until i choose life over death, truth over lies, and peace over hate i will never be obama! the ring leader of the russia, russia, russia plot!   will any of these traitors spend time in jail?"
485,2897171,"their face, tulsi gabbard's revelations don't strike me as ridiculous and i suspect they are not untrue. for political reasons i'd recommend against prosecuting obama - given the recent supreme court ruling i suspect that he is immune. but i'd like to see brennan, clapper, and comey go down. that would be sufficient damage to obama's legacy."
489,6480898,"last year's edition. momma wandered off to have her baby(s). grandsons 9 & 5 will be bow hunting very early in life and they're off to a great start. not a foreign policy expert, but...i believe #47 was only talking-tough to putin in order to get the natural gas deal with the eu.it wouldn't surprise me if #47 backs off a bit and allows russia more time to come up with an exit strategy.a lot better policy than blowing up the nordstream...  time for another review 2032 is inly 7 years away...possibly the greatest meteor shower in human back in the gym after a 7 day surgery hiatus. feels like i'm 50 again....lol awesome day with family; helping my son in law with his out-building. ""best of luck"" to each and every control freak who tries to put ""bridals"" on fellow gabbers.  first advisorsthen.....trainers fake version: luke 23:42 specifically states that in order for anyone to get into heaven, they must first seek man's approvals, crawl up flights of stairs on their knees, and flaggelate themselves.......//s.i'll just go with the real version..lord please remember me, when you go into your kingdom.        turn off the cameras on kohburger's cell. there has never been, nor will there ever be an incorruptable institution run by mankind....when pointing a finger at an institution such as another religion, there are always.....always three fingers pointing right back. we could be seeing another wave of vaxx deaths; 3 so called high profiles purportedly died in two days (hogan, osborne, & maginoni), an older friend of mine (who was vaxxed and boosted) died on the 13th.70s seems too young to be dieing...imo momma-style standoff  if god almighty judged me by what he sees in my heart, he would never let me in heaven.thank you jesus christ, my lord and savior.  crapgame had the republicans figured-out. if wondering what on earth could possibly make a hard core ww2 tiger tank commander sell out his homeland for a share of gold; the answer is: he was a people being born ""on 3rd base"" (such as a large inheritance of financial wealth, intelligence, or attractiveness) isn't necessarily a problem, unless they go around acting like they hit a triple.... i traded religion for faithi traded legalism for graceedit: plato's allegorical the immoveable ladder at the church of the holy sepulcher; a symbol of all the ""great"" schisms in humanity.i'd love to see my lord & savior take that ladder, break it over his knee, and toss it, when he returns, (or have me do it)."
490,2940078,"1/2 - 3311barred: un me dico de cabecera con el coraje de decir no a las vacunasun me dico de cabecera que renuncio  a su ""trabajo de por vida"" como socio de un consultorio de hampshire debido a sus dudas sobre las vacunas covid-19 ha sido suspendido por nhs england por cuestionar el protocolo del coronavirus.el dr. sam white recibio  una carta el viernes informa ndole que fue suspendido con efecto inmediato, lo que le impide ejercer como me dico dentro del nhs. el sa bado fue telefoneado por un asesor cli nico senior del nhs england, quien condescendientemente lo llamo  ""mun eco"".de manera tranquilizadora, ella le dijo que estaba preocupada por su bienestar. ""me preocupa si se encuentra bien"", dijo, y el trasfondo de la conversacio n fue la sugerencia de que el dr. white esta  sufriendo problemas de salud mental.de hecho, el dr. white nunca se ha sentido ma s cuerdo a pesar de que ha presionado el boto n nuclear en su vida profesional. las dos razones principales de la detonacio n involucraron el lanzamiento de la vacuna covid-19, una iniciativa con la que fundamentalmente no esta  de acuerdo porque las vacunas no son necesarias si existe un tratamiento eficaz; y el uso obligatorio de ma scaras, un tema introducido por psico logos, no cienti ficos, que segu n la investigacio n de la universidad de stanford no es ma s que teatro.dijo: ""es difi cil ir contra la corriente de esta manera, pero cuando me entere  de que iban a empezar a probar la vacuna en nin os, no pude dormir. sabi a que no importaba cua les fueran los resultados de los ensayos, negativos o positivos, empezari an a inyectar a los nin os independientemente. un nin o sano tiene ma s probabilidades de ser alcanzado por un rayo que de morir de covid. no necesitan una vacuna experimental que no tenga ningu n beneficio comprobado. los riesgos de la vacuna son completamente desconocidos porque apenas se ha probado. pero las reacciones comienzan a salir a la luz. los adolescentes varones parecen estar desarrollando miocarditis (inflamacio n del corazo n) que puede dan ar permanentemente el corazo n. los riesgos podri an ser potencialmente devastadores en comparacio n con el hecho de que contraigan covid y lo sobrevivan. empece  a despertarme con un sudor fri o. estaba tan ansioso que termine  diciendo que estaba enfermo. eso fue en marzo y nunca volvi  ''. ahora teme que esta ansiedad se utilice para cuestionar su salud mental.el segundo dolor en sus costillas se produjo cuando alguien en la comunidad de twitter publico  a rai z de historias apocali pticas sobre los heridos por la vacuna: ``  que  esta n haciendo todos los me dicos sobre este crimen contra la humanidad? '' sabi a que teni a que revelar co mo habi a tomado una posicio n (...). (siga hilo en comentario "
493,3896114,"believe the 'clinton judge' should read and have someone explain to him the laws written in the u.s. constitution  her up because those 140 enter the united states of america legally ...judge boasberg is a complete idiot !! this is what i voted for beneath the surface of news reports, the ftc is examining how influence peddling, disguised as brand safety concerns, could be distorting the principles of online free speech. has a right to know  fafo moment this is what 'we' voted for. stephen miller is a beast stephen miller@stephenmone of the bigger points of confusion on the bbb is spending vs tax cuts.the lefty cbo says extending the 2017 tax cuts (preventing their expiration) increases the deficit.some critics have seen this figure and claimed or implied the bill increases spending.even according to cbo, the bill cuts spending over trillion.so when a libertarian (eg rand) attacks the  deficit  impact of the bill they are attacking the tax cut.of course, honestly accounted, extending current tax rates has zero deficit impact which is why the bill, because of its spending cuts, reduces the deficit.a second major point of confusion is what s actually in a reconciliation bill. it is not an appropriations bill, or a general budget bill. it provides no funding or authorization for 99%+ of the operations of government. it was written not by appropriators but some of the most conservative members of the house. it has not a single democrat provision or vote.the bill has three principal sections: tax cuts, welfare reform, immigration and border security. it is a dream bill. we have the white house, senate, and house.it's not rocket science.all we are asking for is legislation that aligns with what 'we' voted for. and it starts with a budget that doesn't grow the deficit.  trish regan@trish_regani'm dying. this is actually funny. kjp is switching parties. after telling us all we were 'cheap fakes'.... terrence k. williams@w_terrencewhat s something you want the republican party to do ?impeach activist and arrest judges codify president trump s agendadesignate the muslim brotherhood as terroristgrow some balls  fbi director kash patel@fbidirectorkashnew from the fbi... i can confirm that this morning at jfk airport, fbi agents arrested an individual, daniel jongyon park, on charges related to the bombing of the palm springs, ca fertility clinic in may.park is alleged to have provided material support to the fertility clinic bomber by shipping and paying for significant quantities of an explosive precursor.park had fled to poland days after the bombing, where @thejusticedept @agpambondi led extradition efforts after our partners in poland had detained him. this morning, the suspect was flown back to new york, where our agents arrested him. he will now face justice.excellent work from @fbilosangeles @newyorkfbi @fbiportland @fbiseattle in the investigation, as well as our local and federal law enforcement partners around the country. thank you to our partners in poland for your coordination.let this be a reminder: if you harm the american people, or aid and abet those who do, you cannot hide. this fbi will work with our partners to pursue you, find you, and bring you to justice   in any corner of the planet. rep. jim jordan@jim_jordanthe largest ever ice operation led to the arrest of 1,500 illegal aliens in massachusetts. one question:why did democrats let them in our country in the first place? the dumbest people alive are in the demorat     james woods@realjameswoodsoh, look, jake tapper is worried about election rigging. he wasn t when democrats were doing it with millions of unchecked illegal aliens, of course. but that would have required him to act like an actual journalist.  fed governor waller who voted against jerome powell for refusing to cut rates just said that rates should be lowered by 1.5 points. waller actually understands monetary policy unlike too late. ...the data imply the policy rate should be around neutral, which the median fomc participant estimates is 3 percent, and not where we are 1.25 to 1.50 percentage points above 3 federal reserve governor waller just said he dissented from jerome powell and the board's decision to not cut interest rates because it is consistent with the fed's policy to cut rates based on all of the data we have right now.what is the rest of the board doing?there were 2 dissenters in this meeting.release the transcripts.   fact that she stated that she used the ""auto-pen"" should be guilty enough that she used the auto-pen       guy priceless  only way brennan gets out of the ""woods"" is when he enters the brick walls ..no one is above the law, especially an ex-cia that commits treason pres. trump is like fighting muhammad ali.i m glad i m on the side of ali."" - only gang members, criminal illegals, queers and corrupt politicians like ellison in minnesota"
499,70457,"when even those on the other side of the planet realize what a farce cnn really is...only the truly stupid rely on the network for . not some of his bigger hits, but still great horsecrackerbox palaceblow awayyouisn't it a pity?love comes to everyone the swamp rears its ugly head. here's a by-name list of all the ""republicans"" who voted for some of biden's worse criminals.many of the same are now complaining over trump's . this greaseball is one of the dems top contenders.hopefully, unlike most californians, the american people won't get sucked in by the snake oil salesman. . when even those on the other side of the planet realize what a farce cnn really is...only the truly stupid rely on that network for . when even those on the other side of the planet realize what a farce cnn really is...only the truly stupid rely on that network for . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . oh, laugh it up... have a ball.it's all fun and games until someone fractures their . what... no mention of the guy with the gun who stopped this whole almost-killing spree? . what... no mention of the guy with the gun who stopped this whole almost-killing spree? ."
506,1416716,"  @areweallbeingplayed  as jesus has commandedlamps lit look out for the one who comes like a thief in the night the stealer of joy the killer of light the destroyer of good the devourer of soulsthere is a reckoning upon us the likes that can only be de-scribed asbiblicalthis is a psychological spiritual war on a digital battlefield for the souls of this countrywe are the beacon on the hill the last strongholdthe holy house of all that is-real the desolation is upon ustake time give thanks for the victoriesbut take heed in the silent screams of those around your tablestake heed to the fears that rest in the words not spokentake a mental note and remember the vision of what you are blessed to witness before youthose people those loved ones those family ties the ties that bond them togetherthe blood of the truth and salvation of the redeemer is the head of your tablehe demands you serve him your firstsyour smiles your laughs your tearsyou made it this faryou are the way you are the stormit is the seeds before you that deserve your living waterbe not afraid to pour it upon themglory be to gloryproclaim hosanna is on highfrom glory to glorythe peace of the way, the light, be upon you and yours on this the day of the holy of days @iwitn3zm3dia"
507,6395388,"there are times in our lives when it seems that the harder we try to stay on god s path, the worse things appear to go. in the end, what may initially seem like difficulties or hardships is part of god s plan to help us grow stronger in our faith and walk closer to him. when we live the lives god has called us to lead, we can find peace of mind knowing that he is guiding us and opening the doors to where he needs us to be. as children of god, we put our faith into action with hope, and we have the beautiful blessing of the holy spirit interceding for us. sometimes, we do not even know what to pray for, but through the holy spirit dwelling within us, our prayerful pleas to god are heard. jesus called the holy spirit the comforter, a term that so aptly describes the spirit's work in the life of a born-again believer. we make our requests to god and find peace in our hearts, knowing that his will is being done, regardless of the outcome. sometimes we might feel like we are in a tough situation, where we have more questions than answers. as children of god, we have hope. hope is faith in action, knowing that god has bigger plans for our lives than we can ever imagine. when the circumstances of life seem overwhelming, practice patience. patience strengthens our faith and hope. consider using this season of your life to share the beautiful gift of salvation with those around you and to show god s love to others. if you are facing difficult times, draw closer to god. we would love to see you at groveland baptist church in beautiful central florida! lake county animal shelter needs your help! due to the recent suspected dog fighting investigation they have taken in a lot of dogs. today is a great day to #adopt a new friend! please share! lake county animal shelter link: can learn more about the investigation here: celebrate #christmas in july today! find a way to be a blessing to others. here are some ideas of ways to be a blessing: donate to a local food pantry, local pregnancy center, local senior center, local animal shelter, local clothing pantry, local homeless missions, search & rescue mission groups, and missionaries working in other countries. you can donate money and/or donate your time. remember each of these groups in prayer. is your life out of control? have your choices led to a life of constant fear and anxiety? stop and reflect on the people you surround yourself with daily. if they do not lead lives that honor and respect god, they do not truly care for your well-being. god offers hope for you. turn to him today, ask him to forgive your sins, and confess that you believe jesus died on the cross for your sins and conquered death through his resurrection. then, purpose in your heart to begin a new life with god. surround yourself with god s people."
