account_id,content
2114687,12
2114701,1
211482,3
2114951,16
2115267,9
2115428,57
2115830,1
2115874,1
2115898,44
2115956,1
2116000,1
2116239,3
2116402,2
211642,4
211673,4
2117113,1
21172,11
21174,4
211748,3
2117851,1
21179,5
2118097,20
2118108,4
2118273,1
2118433,1
2118501,6
2118586,1
2118656,1
2118772,1
21188,1
2118952,2
2119009,3
211917,4
2119182,1
2119351,3
2119360,1
2119500,8
2119515,4
2119571,17
2119651,1
211967,5
2119789,1
2120239,1
2120242,5
2120395,1
212088,9
2121068,2
2121146,1
2121400,1
2121414,12
2121442,3
2121561,5
2121621,5
2121941,5
2121958,2
212211,1
212217,1
2122301,3
2122362,4
2122430,1
2122509,6
2122526,27
2122555,1
2122589,2
2123050,5
2123166,1
2123186,69
2123386,5
2123501,24
2123948,2
2124086,1
2124348,1
2124618,5
2125096,8
2125243,2
2125331,1
212548,1
2125625,1
2125635,2
2126204,44
2126319,1
2126520,1
212667,29
212668,1
2126904,23
2127116,2
2127366,1
2127614,1
212773,1
2127756,1
2127956,33
2128113,1
2128442,1
2128740,1
2128908,1
2128940,1
2129036,4
2129776,2
2129916,4
2130122,7
2130390,1
2130542,2
2130582,1
2130586,1
2130605,5
2130856,4
213098,2
2131079,5
2131103,3
2131129,3
2131134,3
2131142,3
2131395,1
2131712,1
2131723,3
2131776,1
2131908,1
2131997,4
213200,20
2132001,1
2132059,1
2132065,10
2132368,6
2132429,1
2132557,1
2132683,5
2132687,59
2132725,1
2132817,1
2132826,3
2133049,1
2133159,1
213326,4
2133269,1
2133308,3
213351,2
2133787,4
213390,38
213402,6
2134102,1
2134112,10
2134254,15
2134283,1
2134457,3
2134525,3
2134545,12
2134599,2
2134882,73
2134898,6
2135169,2
2135183,4
2135421,2
2135663,30
2135688,1
21357,7
2135760,2
2135854,1
2135986,1
2136009,1
2136086,4
2136588,2
2136802,4
213686,2
2137068,6
2137140,1
2137155,16
2137305,1
2137377,2
2137526,1
2137703,4
2137854,10
2137924,11
2137982,1
2138213,3
2138402,1
2138501,5
2138648,5
2138683,1
2138691,3
2138725,3
213883,9
2138881,1
2139010,1
2139023,1
213910,6
2139112,11
213934,3
2139538,2
2139860,3
2140042,1
2140198,1
2140253,2
2140432,5
2140613,13
2140620,4
2140659,2
2140859,14
2141072,1
2141801,4
2141957,3
2141982,1
2142019,1
2142038,1
2142092,1
2142210,1
2142260,103
2142303,3
2142761,1
2142815,2
2143255,13
2143281,111
2143283,1
2143311,1
2143553,3
2143570,20
2143663,2
2143770,18
214399,6
2144072,9
2144580,4
214464,1
2144648,3
2144669,1
2144730,1
2144878,2
2144887,1
2145114,5
2145178,1
2145221,1
2145312,2
2145481,4
2145820,1
2146065,3
2146072,1
21461,2
2147136,1
21472,1
2147436,1
2147562,1
214783,5
2147838,15
214796,1
2148007,3
2148011,1
2148074,6
2148331,1
2148354,1
2148491,4
2148582,2
2148807,19
214887,8
2148875,15
2148961,1
214911,2
2149125,18
2149149,2
2149203,1
2149321,38
2149628,1
2149652,1
2150257,2
215041,2
2150411,2
2150731,11
2150779,1
2151232,52
2151239,3
2151312,1
2151499,2
2151585,2
2151655,1
215176,1
2151842,1
21519,3
2151921,9
2151995,4
2152093,1
215216,2
2152300,5
2152343,3
2152426,4
2152448,4
2152485,2
2152547,5
2152708,2
2152714,25
2153046,1
2153198,5
2153265,1
215350,33
2153517,4
2153599,3
2153664,8
2153855,1
21545,7
2155251,38
2155282,30
2155367,1
2155947,1
215596,1
2155987,2
2156272,3
2156388,1
2156460,1
2156499,1
215667,1
2156848,3
2156921,3
2156956,1
2157067,1
2157096,1
2157315,2
2157410,1
2157709,1
2157822,6
2157840,1
2158039,21
215806,1
2158253,2
2158507,1
2159121,3
215932,1
2159810,1
2159973,2
215999,9
2160013,27
2160064,1
2160379,5
2160380,4
2160689,5
2160827,3
2160854,2
2161103,2
2161339,2
216137,17
2161370,2
2161432,5
216160,2
2162134,5
2162564,2
216260,1
2162939,21
2163193,2
2163208,6
2163472,1
2163629,20
2163650,6
216382,6
2164138,3
2164168,1
2164637,2
2164690,4
216475,4
2165097,2
2165128,3
2165984,3
2166035,1
2166049,3
2166076,2
2166128,21
2166168,1
2166628,6
2166651,2
216676,1
2167140,7
2167336,2
21679,31
2168088,5
2168118,1
2168183,3
2168837,2
2168946,2
2169094,2
2169572,1
2169655,3
2169682,1
2169744,28
2170094,13
2170102,3
2170177,1
2170334,2
2170374,12
2170401,4
2170550,1
2170863,1
217116,5
2171316,1
217150,1
2171686,3
2171726,4
2172165,3
2172467,1
2172481,6
2172510,2
2172631,1
2173248,2
2173321,3
2173331,1
2173931,2
2174252,40
2174282,5
2174379,1
217444,1
2174720,4
217496,3
2175054,1
2175388,1
217549,1
2175571,44
217565,1
2175741,2
2175793,1
2175832,3
2176,2
2176037,9
217648,3
217658,2
2176750,4
2176852,22
2177039,89
2177099,14
2177720,4
217884,4
2179094,63
2179246,3
2179403,6
2179560,1
217965,4
2179821,1
2180636,1
218067,1
2181024,5
2181134,1
2181180,1
2181222,8
218142,1
2181420,1
2182075,1
2182197,3
2182392,6
2182721,5
2182754,1
2182778,13
2182814,1
2182859,69
2183275,7
2183353,9
2183421,1
2183509,1
2184106,1
2184142,2
2184416,1
2184497,16
2184687,1
2185036,1
2185382,4
2185493,5
2185713,3
218673,11
2186750,2
21868,8
2186941,27
2187095,2
2187429,3
2187495,1
2187646,16
2187891,5
21880,1
2188051,5
2188068,32
2188076,37
2188195,5
2188288,17
2188464,6
2188580,3
2188726,2
2188796,4
2188819,22
2189152,1
2189367,23
2189653,47
2189696,1
2189848,1
219001,2
219005,25
2190148,5
2190362,4
2190449,2
2190663,1
2190862,1
2191038,1
2191211,1
2191297,3
2191372,1
2191553,17
2191815,1
2191870,1
2191949,1
2191958,1
2191960,1
2192025,1
2192134,4
2192176,3
2192469,4
2192511,1
2192717,1
2192749,1
2192799,5
2192810,5
2192866,1
2192908,7
2192911,1
2193590,9
2193599,1
2193786,3
2193801,3
2194022,1
2194032,1
2194084,2
2194103,7
2194557,1
2194741,21
2194797,1
2195152,2
2195365,15
2195592,8
2195770,5
2195800,2
2195802,2
219599,4
2196132,1
21962,4
2196315,1
2196796,5
2197012,1
2197015,1
2197036,1
2197198,23
2197257,1
2197279,1
2197297,3
2197389,1
2197747,5
2197831,10
2198231,3
2198276,3
2199252,1
2199359,2
2199362,1
2199744,6
2199802,1
219985,5
2199970,4
2200052,2
220019,70
2200299,1
2200684,6
2200989,6
2201047,1
220107,3
2201147,8
2201339,1
2201363,2
2201384,1
2201460,9
2201480,1
2201720,4
2201732,48
2201819,1
220187,4
2201902,4
2202023,2
2202025,2
2202293,2
2202570,11
220294,10
2203072,1
2203323,5
220334,1
2203718,20
2203762,5
220387,6
2204218,5
2204369,1
2204489,4
2204680,1
220471,1
2204836,2
2205271,2
2205306,1
220564,1
2206090,5
2206162,1
2206256,6
2206421,5
2206429,4
220648,2
220666,7
2206878,3
220707,3
2207283,17
2207301,1
2207340,1
2207368,3
2207441,1
2207553,1
2207825,5
2208108,1
2208327,3
2208575,9
2208985,1
2209264,3
2209593,1
2209649,4
2209747,3
2209827,21
2209903,1
2210080,3
2210088,1
2210258,1
221035,2
2210502,3
2210627,2
221074,1
2210750,6
2210808,3
221101,1
221109,4
2211162,58
221121,2
2211219,1
221135,5
2211358,1
2211428,7
221146,1
2211719,1
2211723,1
2211745,1
221190,1
2212227,1
2212291,4
2212650,1
2212657,5
2212969,1
2213148,3
2213323,1
2213349,3
2213469,1
2213477,1
2213504,2
2213759,1
2214043,1
2214242,1
2214264,1
2214268,3
2214757,1
2214812,5
2215177,1
2215204,1
2215706,1
2215792,1
2215950,3
2216583,7
2216830,2
2216953,26
2217045,5
2217593,6
2217786,12
2217806,2
2217958,7
221802,9
2218127,1
2218144,1
2218151,63
2218343,20
2218610,1
2218666,2
2218718,14
2219348,1
221936,4
2220245,2
2220248,1
2220285,13
2220290,45
2220387,5
2220791,1
2220936,4
2221054,1
2221086,16
2221201,6
2221242,2
2221263,1
2221298,4
2221511,2
2221543,3
2221581,11
2221651,3
2221695,1
222189,42
2221899,17
2221979,3
2222069,1
222209,2
2222194,2
222235,3
2222394,3
2222471,1
222280,5
2222855,5
2223109,18
2223690,1
2224137,3
2224237,1
2224472,3
2224525,9
2224531,2
2224653,2
2224675,2
2224782,3
222481,66
2224816,5
2224866,5
2224871,1
2225043,1
2225051,1
2225128,1
2225775,1
2226550,23
2226634,24
2226677,15
2226850,1
2226954,46
2227058,1
2227144,1
2227147,5
2227203,1
2227281,1
2227480,3
2227658,1
2227689,5
2227896,2
2228075,1
2228167,1
2228549,2
222860,1
2228683,1
2228814,12
2229234,1
2229868,9
2230240,1
2230319,1
2230422,4
2230745,7
2230749,5
2230860,3
223091,4
2231012,1
2231095,1
2231264,2
2231523,4
2231692,3
2231828,1
2232448,18
2232733,3
2232758,4
2232762,1
2233109,42
2233157,1
223332,5
2233544,20
223356,5
2233560,12
2233590,1
2233699,1
2233852,1
2234165,5
223481,5
2234875,1
2235292,2
2235296,3
2235306,2
2235493,7
2235556,1
2235605,3
2235690,2
2235968,1
2236056,7
2236145,1
2236160,4
2236423,3
2236604,1
2236740,8
2236875,4
2236987,3
2237117,1
2237218,9
2237298,4
2237345,2
2237744,10
2237906,1
2237946,5
223822,1
2238390,1
2238595,1
2238753,2
2238888,1
2238987,7
2239011,15
223906,19
2239161,1
2239203,3
223975,9
2239902,2
2240228,5
2240362,2
2240525,11
2240529,3
224113,3
2241227,1
2241274,1
2241504,17
2241631,4
2241854,1
22421,2
2242533,1
2242639,25
2242940,1
2243021,1
2243272,1
2243302,4
2243389,2
2243494,1
2243495,2
2243560,1
2243752,16
2243920,2
2243953,1
2244244,2
2244383,5
2244765,20
2245007,2
2245079,1
2245192,1
2245494,2
2245502,4
224561,1
2245688,2
2245785,2
2245810,1
2245876,6
2246228,10
224623,20
2246639,1
2246655,4
2246718,7
2246849,5
2247275,1
2247505,1
2247939,41
2247985,3
2248710,1
2248825,22
224898,5
2249020,1
224913,6
2249187,4
224945,2
2249509,2
2249538,38
2249600,1
2250296,1
2250473,6
2250843,1
2251125,4
2251231,1
2251370,1
2251760,4
2251844,1
225203,3
2252492,19
2252803,1
2252846,3
2253146,2
2253644,1
2254073,1
22542,9
2254211,1
225452,1
225480,2
2255,12
2255156,13
2255340,3
2255886,1
2255982,1
2255987,2
2256397,1
2256470,1
225687,3
225708,2
2257177,1
2257410,1
2257517,1
2257576,1
225767,1
2257776,1
2258216,109
2258271,5
2258311,21
2258918,5
2259112,1
2259443,12
2259947,2
225998,35
2260123,37
226022,13
226062,1
2260632,4
2260889,1
2260936,1
2261081,1
2261239,4
226132,1
2261602,1
2261736,1
2261792,1
2262226,34
2262235,3
2262304,3
2262715,4
2262783,13
2262846,4
2263000,23
2263307,1
2263363,1
2263460,1
2264076,1
2264151,9
2264520,5
2264908,3
2264976,1
2265183,8
2266051,1
2266174,21
2266248,1
2266279,2
226634,2
2266782,4
2266912,5
2266991,1
2267159,37
2267317,1
2267738,3
226777,1
2267864,1
2267879,4
2268069,1
226809,6
2268470,4
2268479,1
2268604,2
2268878,2
2268902,1
2269218,1
2269448,2
2269708,18
2270163,16
2270216,1
2270242,2
2270265,2
2270543,4
2271088,6
2271281,11
2271362,2
2271376,23
2271465,1
2271474,2
2271684,5
2271836,4
2271864,3
2272318,1
227278,24
2272932,2
2273094,2
2273121,3
2273213,1
2273430,8
2273609,1
2273718,1
227457,1
2274605,1
2274866,8
227488,4
2275262,1
2275457,1
2275977,6
2276036,1
2276091,1
2276269,2
2276348,3
2276455,1
2276560,1
227658,3
2276636,6
227677,1
2276794,4
2276810,18
2277076,2
2277399,25
2277441,2
2277487,41
2277488,13
2277612,14
2278186,5
2278195,2
22782,3
2278294,1
22786,1
2278659,4
2278693,4
2278721,24
227890,1
2278903,1
2279202,2
2279344,1
2279400,1
2280226,1
2280428,1
2280586,1
2280805,3
2280826,7
228086,8
2281173,5
228121,3
2281265,3
2281464,2
2281548,1
2281649,1
2281910,2
2281943,1
2282091,1
2282147,6
228215,3
2282285,1
2282367,4
2282394,12
2282645,1
2283020,1
2283296,5
2283447,5
2283583,3
2283589,1
2284502,4
228451,1
2284572,2
2284659,12
2285054,11
2285203,1
2285272,1
2285293,10
2285324,5
2285328,4
2285682,1
2285812,2
2286518,4
2286680,1
2286698,2
2286975,1
2287908,5
2288091,1
2288175,8
2288331,1
2288559,1
2288648,30
2288694,1
2288695,3
2288864,8
2288919,1
228992,1
22902,3
2290326,3
2290385,1
2290437,1
2290471,8
2290651,5
2290770,2
2290818,3
2291090,4
2291230,1
229128,1
2291660,1
2291904,1
2292073,14
2292179,11
2292197,6
2292664,4
229283,5
2293057,6
229317,1
2293673,5
2293730,2
229406,40
2294464,1
2294525,1
2294673,3
229471,1
229621,2
2296360,9
229646,5
229698,1
2297116,4
2297391,1
2297693,1
2298085,1
2298455,12
2298559,6
229865,2
2299005,1
2299049,1
2299085,1
2299170,1
2299813,15
229989,18
2300079,28
2300295,5
2300548,10
230062,1
2300663,1
230071,5
2300787,1
2300792,2
2300904,10
2300963,3
2301097,13
2301273,3
2301343,3
2301394,1
2301485,3
2301518,5
230163,25
2301737,2
2301749,2
2301994,1
23020,2
2302422,5
230251,5
23028,3
230296,6
2303016,367
2303524,1
2303699,2
2303770,2
2303833,16
2303888,1
230410,1
230424,1
2304285,2
230435,4
2304478,1
2304672,20
23048,2
2304872,1
2304973,1
2305052,2
2305105,1
230522,1
2305249,18
2305415,1
2305570,1
2305763,2
2305991,3
2305993,42
2306038,2
2306046,36
230617,1
2306238,1
230629,3
2306290,1
2306294,45
2306330,5
2306438,10
2306532,3
2306591,2
2306920,5
2307129,3
2307374,1
2307551,1
230787,1
2307956,1
2308183,1
2308225,56
2308554,2
2308721,2
2309137,1
2309255,1
2309300,19
2309459,1
2309720,2
2310053,5
2310301,2
2310331,1
2310466,3
2311169,2
2311342,2
2311408,18
2311412,5
2311626,5
2311649,1
2311726,1
2311873,3
231193,2
23122,1
2312421,1
2312630,3
2312756,1
2312951,13
2312984,1
2313171,1
231325,5
2313267,8
2313345,1
2313430,20
2313566,1
2313745,1
2313859,1
2314090,1
23142,2
2314284,4
2314546,1
23146,9
231472,12
2314913,41
2315319,17
2315616,11
2315653,12
2315716,6
2315810,5
2316047,3
2316260,27
23163,1
2316754,1
2316898,4
2316938,1
2317063,1
231715,1
2317256,1
2317365,6
231752,3
2317657,1
2318426,1
2318481,3
2318543,9
2319143,7
2319240,3
2319258,1
2319327,2
2319403,1
2319503,11
231994,1
2319945,4
2319985,3
2320139,1
232020,2
2320271,4
2320358,3
2320765,3
2320851,1
2320953,24
2321361,13
2321397,2
232147,6
2321516,9
2321741,4
23218,1
2321896,31
2322138,19
2322363,20
2322584,7
2323611,2
2323848,7
232387,1
2324068,1
2324088,14
2324174,8
232430,12
2324495,1
2324497,21
2324552,1
2324893,2
2324916,34
2325045,34
2325275,3
2325528,2
2325812,1
2325998,1
2326078,14
2326295,3
2326375,3
2326383,1
2326386,53
2326589,1
2326684,4
2326824,2
2327110,1
2328122,5
2328371,2
2328393,1
2328423,103
2328548,1
2328643,123
2328687,2
232871,5
2328760,2
23288,6
2328861,3
2329004,21
23291,148
2329144,1
2329263,23
2329299,4
2329436,3
232952,2
2329624,13
2329665,11
2330123,1
2330166,2
2330171,22
2330187,1
2330218,3
2330243,1
2330369,1
233064,1
233106,3
2331067,19
2331146,1
2331181,2
2331246,1
2331265,6
2331467,3
2331634,13
2331718,19
2331752,2
2331831,16
2331908,2
2332144,1
233240,24
2332732,2
2332891,1
2332922,1
2332952,1
2333007,1
2333064,3
2333105,1
2333215,1
2333290,2
2333347,1
2333386,2
2333404,2
2333439,17
2333534,2
23337,11
2333798,18
233387,1
2333890,43
2334189,3
2334207,3
2334396,11
2334564,1
2334865,1
2335461,1
2335473,5
2335503,2
2335548,3
2336234,1
2336377,2
233671,2
2336893,3
2337030,1
2337887,1
2338126,2
233816,1
2338170,2
2338383,4
233854,1
2338560,2
2338578,1
2338734,4
2338824,1
2339001,1
2339282,4
2339488,1
2339737,39
2339804,1
233982,1
2339822,4
233997,4
2339987,5
234003,1
2340093,10
234013,1
234022,1
2340300,1
2340336,3
2340589,1
2340703,1
2341232,1
2341540,2
2341874,1
2342012,4
2342271,3
2342381,2
2342527,1
2342528,12
2342978,2
2343114,1
2343135,4
2343147,9
2343353,1
2343354,2
2343430,1
2343709,2
2344056,1
2344339,1
2344485,7
234449,25
2344538,4
2344662,1
2345033,1
2345116,1
2345126,1
2345406,4
2345426,2
234546,5
234574,17
2346870,1
2346896,1
2347072,6
2347182,1
2347380,1
2347507,2
2348075,193
2348662,1
2348703,8
2348782,1
2348978,2
2349008,1
2349064,1
2349097,28
234927,1
2349273,3
2349360,19
2349607,5
234963,1
2349654,4
234971,1
2349827,1
2350166,25
2350241,5
2350520,4
2350528,2
2350761,5
2350785,5
2350840,2
2350898,1
235144,1
2351466,5
2351729,5
2351834,1
235184,11
2352695,5
2352723,4
2352821,1
2352856,2
2352887,2
2353153,1
2353375,1
2353670,1
2353814,5
2353849,1
2353940,3
2354058,3
2354289,22
2354427,5
2354661,4
2355291,1
2355385,1
23554,1
2355455,1
2355553,1
2355568,1
2355602,1
2355693,20
235570,5
2355713,2
235594,4
2356205,20
2356683,1
2356907,1
2356959,46
2357004,6
2357073,1
2357200,16
2357404,5
2357436,1
2357823,5
2358355,1
2358430,1
2358515,59
2358715,2
235893,4
2358955,1
2359141,7
2359229,3
2359405,77
2359672,1
2359978,1
2360214,4
2360327,17
236058,2
2360909,1
236091,1
2361058,17
2361125,3
2361237,25
2361391,2
2361505,1
2361770,5
2361862,1
2362041,1
2362515,1
236256,4
2363053,34
2363520,6
2363653,4
2363754,1
2363989,2
236427,1
2364390,2
2364473,2
2364730,15
2365286,20
2365292,1
2365957,1
2366046,1
2366293,1
2366403,6
2366608,2
2366908,30
2366929,1
2367305,17
236750,3
2367560,1
2367602,1
2367632,2
2367740,2
2367825,1
2368163,7
2368481,3
2368527,3
236853,1
2368648,32
2369662,1
23697,2
236983,7
2369854,4
2369876,2
2369950,1
23703,5
237031,1
2370332,6
2370427,6
2370516,4
2370569,1
2370979,7
2371021,12
2371331,1
2371353,1
2371459,1
2371793,1
2372319,2
2372464,1
2372548,2
2372573,1
2372788,1
2373004,1
2373013,1
2373346,5
2373479,1
2373528,1
2373846,7
2373872,8
2374076,2
2374159,2
2374344,1
2374540,19
2374593,1
2374687,56
2374730,1
237517,3
2375296,1
2375302,1
2375422,1
2375862,2
2375883,1
2375973,5
2376161,6
2376645,3
237671,1
2376975,1
2377121,6
2377230,2
2377271,3
2377412,23
2377452,1
2377749,1
2378206,1
2378456,1
2378487,1
2378672,2
237876,3
2378876,1
2378895,1
2379098,1
2379119,1
237920,6
2379230,5
2379282,4
2379522,1
2379558,20
2379643,1
2380014,2
2380148,1
2380172,1
2380466,1
23810,1
2381510,8
2381663,3
2381705,1
2381915,32
2382275,38
2382281,1
2383231,2
2383502,1
2384144,2
238426,2
2384405,2
2384550,1
2384735,3
238485,6
2384899,1
2385040,3
2385099,5
2385510,4
2385583,1
2385588,3
2385703,5
2385803,1
2385870,2
2385911,5
2386259,15
2386528,1
238679,4
2386905,39
2387192,1
2387318,4
2387616,6
2387735,1
2388041,1
238816,1
2388504,1
2388681,1
238903,1
2389177,19
2389474,2
2389597,1
2389739,5
2389859,20
2390468,1
2390748,8
2390819,3
2390969,2
2391004,42
2391026,1
2391515,1
2391552,1
2391597,1
2391643,2
2391669,1
2391911,2
2392217,1
239222,1
2392476,2
2392674,19
2393098,1
2393557,1
2393615,2
2393779,1
2393919,1
2394258,1
2394420,2
2394522,7
2394792,5
2394967,2
2395040,7
239526,1
2395928,12
2396001,1
2396306,4
2396320,41
239649,1
2396576,1
2396703,8
2396708,1
2396750,21
2396882,4
2397092,1
239719,2
2397247,8
2397599,2
2397666,8
2397724,1
2397733,3
2397744,8
2397748,1
2397831,14
2397994,1
2398160,1
2398862,1
2398975,1
239901,2
239980,1
2399931,2
2400201,5
2400620,1
2400654,1
2400677,1
2400954,4
2401086,1
2401145,5
2401307,1
2401311,7
2401625,4
2401919,3
2401966,3
2402116,1
240227,6
2402292,3
2402333,5
2402384,4
2402638,4
2402649,5
2402914,6
2403047,2
2403127,5
240339,1
2403881,1
240396,1
2404684,5
2404898,1
2404928,1
2404996,1
2405152,4
2405502,1
2405898,1
2406154,4
2406407,5
2406408,1
24068,21
2406891,1
2406988,5
2407033,4
2407215,1
2407657,3
2407673,2
24077,4
240776,3
2407833,1
2408844,6
2409347,2
240972,2
2409850,5
2410605,5
241087,1
2410975,18
241117,1
2411359,5
2411585,2
2411674,1
2411856,1
2412190,2
2412279,1
241231,1
2412661,2
2412812,6
241295,15
241309,6
2413117,1
2413223,1
2413393,1
2413422,124
2413576,1
2413684,2
241372,16
2413993,1
2414073,1
2414291,2
24143,1
2414654,1
241467,1
2414759,1
2414901,1
2414902,1
2414915,12
2415123,1
2415256,2
2415674,6
241575,1
2416335,143
2416368,1
2416571,1
2416713,5
2417101,5
2417471,3
24175,2
241771,1
2418261,3
2418760,129
2418769,5
241881,4
2418893,22
241893,58
2419025,46
241939,1
2419452,5
2419588,2
2420123,1
2420327,2
2420352,3
2420354,19
2420403,3
2420438,7
24205,8
2421252,2
2422164,37
2422170,2
2422353,2
2422512,2
2422857,38
2423062,27
2423160,1
2423250,5
242334,34
2423348,1
2423392,1
242370,1
2424330,3
242518,29
2425547,10
2425610,3
2425826,4
242588,22
24265,2
24267,2
2426770,5
242682,1
242683,15
2427,21
24270,4
2427383,1
2427421,1
2427536,1
2427609,1
2427690,1
2427828,1
2427829,1
2428005,5
2428079,1
2428087,2
2428277,1
2428575,1
2428577,1
2429020,2
2429029,3
2429033,1
242904,1
242912,5
242922,1
2429435,3
2429446,5
2429694,1
2429759,1
24299,3
2430000,3
2430257,1
2430335,1
2430392,5
2430478,8
2430533,1
2430591,1
2430821,2
2431855,2
2432100,1
2432829,4
243319,2
2433213,1
2433363,5
2433752,2
2433898,5
2433903,1
2434051,23
2434325,1
2434346,1
2434504,1
2434516,1
2435323,1
2435565,4
2436431,47
2436541,3
2436557,2
2436761,18
243678,42
2436826,5
2436940,3
2436955,1
2437057,6
2437109,1
2437128,13
243745,1
2437483,1
2437497,1
2437715,4
2437779,5
2438185,2
2439317,1
2439477,1
2439580,1
2439623,1
2439737,1
2440229,1
2440335,1
2440449,1
2440729,1
2441128,1
2441144,1
244139,1
2441967,5
2442330,1
2442678,2
2442691,8
2442811,6
2442835,1
2442930,1
2443065,2
2443083,26
2443239,5
2443279,19
2443284,2
2443391,1
24436,5
2443616,1
2443678,5
2443868,3
2444148,2
2444184,20
2444458,2
2444527,1
2444538,6
2445498,39
2445616,29
2445695,2
2445727,3
2445733,3
2445779,34
244580,1
2445815,1
2446169,3
244632,1
244682,13
2447288,1
2447304,1
2447455,1
2447689,5
2447816,2
244792,5
2448146,4
2448276,11
244829,24
2448335,6
2448412,4
2448884,1
2449463,8
2449516,5
245008,11
2450410,2
245043,4
2450622,5
2450816,3
2451030,6
2451178,16
2451320,1
2451558,11
2451668,2
2451707,2
2451732,4
2451751,20
2451758,3
2452035,2
2452308,2
2452366,1
2452368,1
245264,11
2452732,3
2452760,2
2452815,4
2453040,1
2453137,1
2453260,7
2453317,1
2453605,1
245428,2
2454455,1
2454580,1
2454607,1
2454900,1
2455386,1
245554,1
2455729,3
2456125,1
2456139,1
2456285,1
2456420,1
245684,1
2457053,1
2457306,1
2457312,9
2457344,1
2457567,10
2457654,5
2457670,20
2457804,1
245784,1
2457856,60
2457882,3
2458576,2
2458727,5
2459053,3
2459154,3
2459266,1
2459410,2
2459669,2
24600,1
2460427,1
2460549,2
2460836,1
2461139,1
2461829,1
2461853,2
2461903,3
2461968,1
2462132,5
2462309,1
246236,1
2462535,3
2462568,5
2462587,1
2462608,1
246296,12
246316,3
2463391,107
2463461,6
2463499,2
2463882,7
246426,1
2464629,1
2464662,8
2464686,1
2465213,20
2465705,6
2465734,10
246574,2
2465811,1
2465832,1
2465968,13
2466133,1
2466145,8
2466364,6
2466498,1
2466519,5
2466677,3
246687,5
2467604,1
2467627,2
2467857,18
246833,4
2468360,28
2468381,133
2468474,1
2468703,3
2468859,1
2469115,1
2469138,4
2469166,3
2469438,3
2469451,3
2469455,1
246946,7
2469555,1
2469945,3
2469971,3
247017,1
2470359,2
2470415,4
2470500,6
2470552,5
2470850,1
2470913,2
2471394,3
2471441,4
2471581,1
2471928,1
2472173,1
247222,5
2472342,5
2472364,2
2472429,3
2472641,3
2472848,5
2473027,11
2473321,2
2473334,1
2473594,1
2473684,1
2473804,2
2473857,6
2474016,7
2474260,4
247448,1
2474653,1
2474695,1
2474959,4
2475302,14
2475433,4
2475476,3
2475568,4
2475897,1
2476123,2
2476198,10
2476485,19
2476788,1
2477181,1
2477419,3
2477585,3
247759,2
2478070,1
2478574,1
2478861,20
2479020,19
2479032,4
2479419,2
2479642,1
248,2
2480066,38
2480422,14
24805,4
2480795,5
2480967,21
2481167,1
248141,1
2481787,3
2481836,3
2481888,1
2481889,17
2482051,1
2482199,1
2482283,3
2483116,2
248346,1
2483498,4
24835,693
248357,2
2483598,21
2483974,15
248479,2
2484828,5
2484852,1
2484908,1
24853,4
2485368,1
2485482,5
2485861,1
24859,1
2485913,1
2486128,1
2486694,25
24868,16
248697,2
248704,1
2487177,5
2487534,1
2487555,2
2488023,3
2488121,12
2488400,1
2488404,1
2488411,4
2488669,86
2489386,1
2489434,4
2489607,2
2489694,1
2489698,2
2490210,1
2490543,7
2490593,1
2490628,2
2490659,5
2490680,11
2491043,16
2491232,1
2491240,7
2491431,1
249160,5
2492516,4
2492937,2
249303,2
2493058,1
2493283,2
249331,3
2493446,1
2493592,1
2493816,13
2493940,33
2494363,3
2494426,14
2494495,3
2494574,4
2494687,1
2494820,20
2495390,3
2495488,12
2495666,51
2495850,1
2496429,1
2496532,1
2496627,1
2496645,6
2496647,5
2496875,1
2496962,4
2497188,22
2497318,16
2497427,6
2497566,5
249786,13
2498632,2
2498661,1
2498882,3
2499369,3
249938,12
249987,1
2500059,14
2500338,2
2500865,2
250125,1
2501276,5
2501436,5
2501697,3
2501735,18
2501779,1
2501955,1
2502136,4
2502184,3
2502426,4
250243,16
2502621,7
2502702,1
250286,4
2503090,2
2503179,12
25032,3
2503287,4
2503834,17
2503840,5
2503946,1
2504061,4
2504133,3
250415,1
250432,23
2504342,1
2504407,1
250462,2
2504902,31
2505001,1
2505054,14
2505156,4
2505394,1
2505524,1
250567,1
2506000,8
2506553,1
2506874,1
250694,5
2507397,5
2507486,21
25086,1
2509077,10
2509082,1
251,7
2510063,1
251014,2
2510497,1
2510640,2
2510774,3
2510839,1
251090,1
2512086,11
2512399,2
251242,3
251250,2
251253,19
2512579,3
2512699,10
2512945,1
2513085,8
2513268,4
2514530,2
251463,3
2514665,5
2514694,2
2515001,1
2515537,23
2515602,1
2515623,1
2515996,1
2516264,4
2516416,1
2516531,21
2516571,73
2516606,8
2516840,4
2516863,1
2517114,2
2517133,4
2517399,1
2517497,1
2518006,5
2518026,2
2518161,1
2518235,2
251841,24
251852,21
2519121,3
2519533,3
2519560,3
252013,2
2520554,14
2520922,4
2521176,10
2521337,2
2521372,3
2521474,48
2521550,1
2522000,1
2522209,1
2522814,2
2522978,1
2523329,25
2523571,2
2523861,1
2524031,1
2524218,44
2524417,1
2524433,1
2524609,1
2524642,2
2524845,1
25251,10
2525356,1
2525713,5
2525738,2
2525864,2
252592,4
2526231,1
252666,7
2526738,48
2527008,1
2527060,2
25272,2
2527622,4
2527706,1
2527763,1
